2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;1;2;2;1;1;2;2;2;2;2;2;1;2;1;1;2;2;1;2;2;1;2;2;2;2;1;2;2;1;1;1;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;1;2;1;0.00185652718005144;0.000764312427861218;0.00219031274594091;0.0024994566457399
2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;1;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;1;2;1;0.00185829071642763;0.000763744111172074;0.00219287915117558;0.00250259325660308
2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;1;2;1;1;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;2;1;1;1;2;1;1;2;1;1;1;2;1;2;2;1;2;1;2;2;2;2;1;2;1;1;2;1;1;0.00185944550427805;0.000764616451162382;0.0021940504912809;0.00250391494267165
2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;1;2;2;2;2;1;2;1;1;2;1;1;1;1;2;2;1;2;1;1;2;1;1;2;2;2;1;2;1;2;2;1;2;2;2;1;1;1;2;1;2;2;2;1;2;1;2;1;2;2;1;2;1;1;1;1;1;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;1;1;1;1;1;2;1;2;1;1;1;2;2;2;1;1;1;1;1;1;0.00185942227770091;0.000764621183499395;0.00219402068122508;0.00250387514529451
2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;1;2;1;2;2;1;2;1;1;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;2;1;1;1;2;1;1;2;1;1;1;2;1;2;2;1;2;1;1;1;2;2;2;2;1;1;1;1;1;0.0018575741527487;0.000764434582345682;0.00219167485350625;0.00250104793919534
2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;1;2;2;0.00185826044975584;0.000764474240715573;0.00219251564277715;0.00250211595522918
2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;1;1;1;1;1;2;1;2;2;1;2;1;1;2;1;2;2;2;2;1;2;1;2;2;1;2;2;2;1;1;2;2;1;2;2;2;1;1;1;2;1;2;1;1;2;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;1;1;1;1;2;1;2;1;1;1;2;1;2;2;1;1;1;1;1;0.00185942227770091;0.000764621183499395;0.00219402068122508;0.00250387514529451
2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;2;2;1;1;2;1;1;1;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;1;1;2;1;1;2;1;2;1;2;2;1;2;2;1;2;2;1;2;1;2;1;2;2;2;1;1;2;1;2;2;1;2;2;2;2;2;2;2;1;1;2;1;1;2;2;2;2;1;2;1;1;1;1;1;2;1;2;2;1;2;1;1;2;1;2;2;2;2;1;2;1;2;2;1;2;2;2;1;1;2;2;1;2;2;2;1;1;1;2;1;2;1;1;2;2;2;1;1;1;2;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;1;1;1;1;2;1;2;1;1;1;2;2;2;2;1;1;1;1;1;0.00185942227770091;0.000764621183499395;0.00219402068122508;0.00250387514529451
2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;2;2;1;1;2;1;1;1;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;1;1;2;1;1;2;1;2;1;2;2;1;2;2;1;2;2;1;2;1;2;1;2;2;2;1;1;2;1;2;2;1;2;2;2;2;2;2;2;1;1;2;1;1;2;2;2;2;1;2;1;1;1;1;1;2;1;2;2;1;2;1;1;2;1;2;2;2;2;1;2;1;2;2;2;1;2;1;1;2;2;1;1;2;1;2;1;2;1;2;2;1;1;1;2;2;1;1;2;2;1;2;2;1;2;2;2;2;1;2;2;2;1;2;1;1;1;2;1;2;1;1;1;1;1;1;2;1;2;1;1;1;2;1;2;1;1;1;1;1;1;0.00185942227770091;0.000764621183499395;0.00219402068122508;0.00250387514529451
2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;1;1;2;2;2;1;1;2;1;1;1;2;2;1;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;2;1;1;2;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;2;2;1;1;2;2;2;2;2;2;1;2;1;1;2;2;1;2;2;1;2;2;2;2;1;2;2;1;1;1;2;1;2;2;1;2;1;1;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;1;1;1;1;2;1;2;1;1;1;2;2;2;1;1;1;1;1;1;0.00182006786186385;0.000754465074357169;0.00214593492228215;0.00244732062348762
2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;1;2;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;2;2;1;1;2;2;2;2;2;2;1;2;1;1;2;2;1;2;2;1;2;2;2;2;1;2;2;1;1;1;2;1;2;2;1;2;1;1;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;1;1;1;1;2;1;2;1;1;1;2;2;2;1;1;1;1;1;1;0.00185942227770091;0.000764621183499395;0.00219402068122508;0.00250387514529451
